,molecule_chembl_id,units,IC50,smiles,pIC50
1319,CHEMBL85914,nM,40000.0,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](OC(C)=O)[C@H]2SC1,4.3979400086720375
1320,CHEMBL431591,nM,40000.0,CCO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)C[S+]([O-])[C@H]12,4.3979400086720375
1321,CHEMBL85352,nM,40000.0,CCCC[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS(=O)(=O)[C@H]12,4.3979400086720375
1322,CHEMBL311340,nM,40000.0,CCCO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS(=O)(=O)[C@H]12,4.3979400086720375
1323,CHEMBL63952,nM,40000.0,Cc1c(NC(=O)OC(C)(C)C)ccc2nc(N[C@H](C)c3ccccc3)oc(=O)c12,4.3979400086720375
1324,CHEMBL3301638,nM,41000.0,CCCCN(NC(=O)[C@@H]1C[C@@H](OCc2ccccc2)CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C)C(=O)N[C@@H](C)c1ccccc1,4.3872161432802645
1325,CHEMBL4293092,nM,42600.0,Cc1cccc(C(=O)n2cc(-c3ccoc3)c3cccnc32)c1,4.370590400897281
1326,CHEMBL85693,nM,43000.0,CCCC[C@@H]1C(=O)N(C(C)=O)[C@@H]1/C(C)=C/c1ccccc1,4.366531544420414
1327,CHEMBL274788,nM,43000.0,CC(C)(C)C(=O)Oc1coc(COC2CCOCC2)cc1=O,4.366531544420414
1328,CHEMBL4279019,nM,44800.0,Cc1cccc(C(=O)n2cc(-c3ccco3)c3cccnc32)c1,4.3487219860018556
1329,CHEMBL418925,nM,45000.0,CCCC[C@@H]1C(=O)N(C(C)=O)[C@@H]1C(C)=O,4.346787486224656
1330,CHEMBL2182016,nM,46000.0,CCCCNC(=O)CC[Si](O)(O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)C(F)(F)F)[C@@H](C)CC,4.337242168318426
1331,CHEMBL28,nM,46100.0,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,4.336299074610352
1332,CHEMBL2387715,nM,46600.0,COc1cc([C@H]2Oc3cc4c(c(O)c3C(=O)[C@@H]2O)CCC(C)(CCCC(C)(C)O)O4)ccc1O,4.33161408331
1333,CHEMBL2182020,nM,51000.0,CCCCNC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)Cc1ccccc1)[C@@H](C)CC,4.292429823902063
1334,CHEMBL212723,nM,51500.0,Cc1ccc(C)n1-c1ccc(C(=O)O)c(O)c1,4.288192770958809
1335,CHEMBL289277,nM,52000.0,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,4.2839966563652006
1336,CHEMBL1808495,nM,52000.0,CCOC(=O)c1nn(C(=O)c2ccccc2C)c2ccccc12,4.2839966563652006
1337,CHEMBL213144,nM,52200.0,CC1=C(C#N)C(=O)NC(=O)/C1=C\c1ccc(-c2ccc(S(N)(=O)=O)cc2)o1,4.282329496997738
1338,CHEMBL309710,nM,57800.0,CO[C@H]1C(=O)N2C3=C(COC3=O)CS(=O)(=O)C12,4.2380721615794705
1339,CHEMBL2011404,nM,59100.0,COc1ccc([C@@H]2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)cc1O,4.228412519118745
1340,CHEMBL463842,nM,71300.0,COc1cc([C@@H]2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)cc(OC)c1O,4.146910470148135
1341,CHEMBL4175745,nM,74700.0,C/C(=C\Cc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)cc1)O2)CCCC(C)(C)O,4.126679398184601
1342,CHEMBL172713,nM,75000.0,CC(=O)Oc1ccc2c(c1)c1c(=O)oc(=O)[nH]c1n2Cc1ccccc1,4.1249387366083
1343,CHEMBL213158,nM,75800.0,CSc1ccc(/C=C2\N=CN(NS(=O)(=O)c3ccc(Cl)c(C(=O)O)c3)C2=O)cc1,4.120330794367947
1344,CHEMBL313838,nM,76000.0,CO[C@H]1C(=O)N([C@@H](C2SCCCS2)C2OC(C)(C)OC2C2COC(C)(C)O2)[C@H]1/C=C/c1ccccc1,4.119186407719209
1345,CHEMBL212852,nM,78300.0,CCc1nnc(NS(=O)(=O)c2ccc(NC(=O)Nc3ccc(Cl)cc3)cc2)s1,4.106238237942057
1346,CHEMBL9617,nM,80000.0,CCCCCCCC/C=C/CCCCCCCC(=O)OCc1cc(=O)c(OC(=O)[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)co1,4.096910013008056
1347,CHEMBL378575,nM,84800.0,O=C1NC(=S)N/C1=C\c1ccc(O)cc1O,4.071604147743286
1348,CHEMBL385899,nM,89800.0,O=C1NN(c2ccc(Cl)c(C(=O)O)c2)C(=O)/C1=C\c1ccc(-c2ccc(Cl)cc2)o1,4.0467236633326955
1349,CHEMBL174436,nM,92000.0,CC(=O)Oc1ccc2c(c1)c1c(=O)oc(=O)[nH]c1n2CCc1ccccc1,4.036212172654444
1350,CHEMBL310133,nM,94000.0,CO[C@@H]1C(=O)N(C(C)=O)[C@@H]1C(C)=O,4.026872146400302
1351,CHEMBL190503,nM,95219.3,O=S(=O)(F)Cc1ccccc1,4.021275015544293
1352,CHEMBL9977,nM,100000.0,CCCCCCCCCCCCCCCC(=O)OCc1cc(=O)c(O)co1,4.0
1353,CHEMBL245930,nM,100000.0,CC[C@@H](NC(=O)N1CC(=O)NC[C@@H](Cc2cc(Cl)ccc2OC)C1=O)c1ccc(C(=O)O)c(N)c1,4.0
1354,CHEMBL2370189,nM,120000.0,CCC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C)C(=O)NCc1ccccc1,3.920818753952375
1355,CHEMBL209974,nM,124900.0,Cc1ccc(C)n1-c1ccc(CC(=O)O)cc1,3.9034375616258643
1356,CHEMBL3301635,nM,151000.0,CCCCCN(NC(=O)[C@@H]1C[C@@H](OCc2ccccc2)CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C)C(=O)N[C@@H](C)c1ccccc1,3.8210230527068303
1357,CHEMBL13276,nM,153000.0,CCCCCCCCCCCc1cc(O)cc(O)n1,3.8153085691824016
1358,CHEMBL3697036,nM,158800.0,C/C(=N\OCCCO)c1ccccc1NS(=O)(=O)c1ccc(OC(=O)C(C)(C)C)cc1,3.7991495019089223
1359,CHEMBL212406,nM,160200.0,Cc1ccc(C)n1-c1ccc(Cl)c(C(=O)O)c1,3.795337488251781
1360,CHEMBL3301637,nM,168000.0,CC[C@H](C)[C@H](NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)C(=O)N[C@H](C(=O)N1C[C@H](OCc2ccccc2)C[C@H]1C(=O)NN(C)C(=O)N[C@@H](C)c1ccccc1)C(C)C,3.7746907182741367
1361,CHEMBL131909,nM,183000.0,CC(NC(=O)[C@H](CC(=O)N(C)C)NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)C(=O)c1nc2ccccc2o1,3.7375489102695703
1362,CHEMBL323682,nM,210000.0,COC(=O)/C(Br)=C1/C(=O)N2C(C(=O)OC(c3ccccc3)c3ccccc3)=C(COC(C)=O)CSC12,3.6777807052660805
1363,CHEMBL3697032,nM,221560.0,C/C(=N\O)c1ccccc1NS(=O)(=O)c1ccc(OC(=O)C(C)(C)C)cc1,3.6545086435253538
1364,CHEMBL116388,nM,260000.0,CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)C(=C(Br)Br)C2SC1,3.585026652029182
1365,CHEMBL324743,nM,280000.0,CO[C@H]1C(=O)N2C(C(=O)OC(c3ccccc3)c3ccccc3)=C(COC(C)=O)CS(=O)(=O)C12,3.5528419686577806
1366,CHEMBL177108,nM,292000.0,CC(=O)Oc1ccc2c(c1)c1c(=O)oc(=O)[nH]c1n2Cc1ccccn1,3.5346171485515816
1367,CHEMBL172608,nM,305000.0,CC(=O)Oc1ccc2c(c1)c1c(=O)oc(=O)[nH]c1n2CCCc1ccccc1,3.515700160653214
1368,CHEMBL114010,nM,390000.0,CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)/C(=C\Br)C2SC1,3.4089353929735005
1369,CHEMBL173030,nM,454000.0,CC(=O)Oc1ccc2c(c1)c1c(=O)oc(=O)[nH]c1n2C1CCCCC1,3.3429441471428962
1370,CHEMBL117113,nM,490000.0,CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)/C(=C/C#N)C2S(=O)(=O)C1,3.309803919971486
1371,CHEMBL368146,nM,665000.0,CCCn1c2ccc(OC(C)=O)cc2c2c(=O)oc(=O)[nH]c21,3.1771783546968955
1372,CHEMBL173369,nM,742000.0,COC(Cn1c2ccc(OC(C)=O)cc2c2c(=O)oc(=O)[nH]c21)OC,3.1295960947209727
1373,CHEMBL173078,nM,810000.0,CCCCn1c2ccc(OC(C)=O)cc2c2c(=O)oc(=O)[nH]c21,3.0915149811213505
1374,CHEMBL174956,nM,895000.0,Cc1c(C)n(CCCc2ccccc2)c2[nH]c(=O)oc(=O)c12,3.048176964684088
1375,CHEMBL355751,nM,989000.0,COc1ccc2c(c1)c1c(=O)oc(=O)[nH]c1n2CCCc1ccccc1,3.0048037084028207
1376,CHEMBL326065,nM,1180000.0,CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)[C@H](I)C2SC1,2.928117992693875
1377,CHEMBL326832,nM,1390000.0,CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)C(Br)(Br)C2SC1,2.856985199745905
1378,CHEMBL12969,nM,1620000.0,CCCCCCC(CCCC)c1cc(O)cc(=O)o1,2.7904849854573692
1379,CHEMBL334282,nM,2069999.9999999998,CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)C(=C(Br)Br)C2S(=O)(=O)C1,2.6840296545430826
1380,CHEMBL117125,nM,2560000.0,CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)C(=C(Cl)Cl)C2S(=O)(=O)C1,2.591760034688151
1381,CHEMBL117223,nM,2600000.0,COC(=O)/C=C1/C(=O)N2C(C(=O)OC(c3ccccc3)c3ccccc3)=C(COC(C)=O)CSC12,2.585026652029182
1382,CHEMBL7424,nM,3150000.0,CCCCCCCCCCCc1cc(O)cc(=O)o1,2.501689446210399
1383,CHEMBL116840,nM,3360000.0,CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)/C(=C\Br)C2S(=O)(=O)C1,2.4736607226101563
1384,CHEMBL325922,nM,4270000.0,CC(=O)/C=C1/C(=O)N2C(C(=O)OC(c3ccccc3)c3ccccc3)=C(COC(C)=O)CSC12,2.369572124974976
1385,CHEMBL115279,nM,5350000.0,CO[C@H]1C(=O)N2C(C(=O)OC(c3ccccc3)c3ccccc3)=C(COC(C)=O)CSC12,2.2716462179787715
1386,CHEMBL116898,nM,5400000.0,CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)C(=C=CBr)C2SC1,2.267606240177032
1387,CHEMBL116445,nM,6000000.0,CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)/C(=C\c3ccccc3)C2S(=O)(=O)C1,2.221848749616356
1388,CHEMBL327149,nM,6000000.0,CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)[C@H](Cl)C2SC1,2.221848749616356
1389,CHEMBL424067,nM,6100000.0,C=C=C1C(=O)N2C(C(=O)OC(c3ccccc3)c3ccccc3)=C(COC(C)=O)CS(=O)(=O)C12,2.214670164989233
1390,CHEMBL117126,nM,6410000.0,CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)C(=C(Cl)Cl)C2SC1,2.1931419704811823
1391,CHEMBL326841,nM,7100000.0,CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)/C(=C/C(=O)OC(C)(C)C)C2S(=O)(=O)C1,2.1487416512809245
1392,CHEMBL114107,nM,8900000.0,CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)/C(=C/c3ccccc3)C2S(=O)(=O)C1,2.0506099933550876
1393,CHEMBL325259,nM,8900000.0,COC(=O)/C=C1/C(=O)N2C(C(=O)OC(c3ccccc3)c3ccccc3)=C(COC(C)=O)CS(=O)(=O)C12,2.0506099933550876
1394,CHEMBL323690,nM,9000000.0,C=C=C1C(=O)N2C(C(=O)OC(c3ccccc3)c3ccccc3)=C(COC(C)=O)CSC12,2.045757490560675
1395,CHEMBL116739,nM,10500000.0,CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)C(=C=CC(C)(C)C)C2S(=O)(=O)C1,1.9788107009300617
1396,CHEMBL266010,nM,13500000.0,[2H]C(=C=C1C(=O)N2C(C(=O)OC(c3ccccc3)c3ccccc3)=C(COC(C)=O)CS(=O)(=O)C12)C(C)(C)C,1.8696662315049934
1397,CHEMBL114172,nM,13900000.0,CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)/C(=C/C=O)C2SC1,1.856985199745905
